n_embd,n_head,n_layer,dropout,final_train_loss,final_val_loss,final_train_perplexity,final_val_perplexity,iteracja
256,8,8,0.3,2.4194350242614746,2.430980682373047,11.23950481414795,11.370024681091309,235
256,8,8,0.3,2.446671485900879,2.480584144592285,11.54983901977539,11.94824504852295,236
256,8,8,0.3,2.441624641418457,2.4405972957611084,11.491698265075684,11.47989559173584,237
256,8,8,0.3,2.428211212158203,2.4621827602386475,11.338581085205078,11.730391502380373,238
256,8,8,0.3,2.425807237625122,2.4540469646453857,11.31136417388916,11.635345458984377,239
256,8,8,0.3,2.4331870079040527,2.453498125076294,11.395140647888184,11.628952980041504,240
256,8,8,0.3,2.4388997554779053,2.421780586242676,11.46043300628662,11.265901565551758,241
256,8,8,0.3,2.428749084472656,2.433077812194824,11.344682693481444,11.39389419555664,242
256,8,8,0.3,2.44061541557312,2.4421756267547607,11.480101585388184,11.498023986816406,243
256,8,8,0.3,2.4372615814208984,2.4269814491271973,11.44166660308838,11.32464599609375,244
256,8,8,0.3,2.401295661926269,2.4381980895996094,11.037470817565918,11.452385902404783,245
256,8,8,0.3,2.4177379608154297,2.4590072631835938,11.220452308654783,11.69320011138916,246
256,8,8,0.3,2.419134616851806,2.4548914432525635,11.23613166809082,11.645169258117676,247
256,8,8,0.3,2.408825635910034,2.433180809020996,11.120890617370604,11.39506721496582,248
256,8,8,0.3,2.423997163772583,2.473658561706543,11.290898323059082,11.865784645080566,249
256,8,8,0.3,2.420947551727295,2.4447450637817383,11.256521224975586,11.527613639831545,250
256,8,8,0.3,2.4244253635406494,2.4331202507019043,11.29574203491211,11.394379615783691,251
256,8,8,0.3,2.417876482009888,2.4289278984069824,11.222001075744627,11.34671115875244,252
256,8,8,0.3,2.4213123321533203,2.47344970703125,11.260632514953612,11.863298416137695,253
256,8,8,0.3,2.438345432281494,2.447331190109253,11.454073905944824,11.557452201843262,254
256,8,8,0.3,2.4293041229248047,2.40732479095459,11.350980758666992,11.104212760925291,255
256,8,8,0.3,2.409717559814453,2.467087745666504,11.130810737609863,11.788067817687988,256
256,8,8,0.3,2.400925397872925,2.4154839515686035,11.033382415771484,11.195186614990234,257
256,8,8,0.3,2.4134714603424072,2.4032161235809326,11.172682762145996,11.058683395385742,258
256,8,8,0.3,2.3976588249206543,2.423567056655884,10.997396469116213,11.286043167114258,259
256,8,8,0.3,2.4216384887695312,2.4676902294158936,11.264301300048828,11.795167922973633,260
